step,phase,env0_arm_dev_from_default_rad,env0_mean_leg_vel_rad_s,env0_base_speed_m_s
449,2,0.009310322813689709,0.4471742510795593,0.10003948211669922
450,2,0.009194781072437763,0.40843844413757324,0.1008763238787651
451,2,0.009071528911590576,0.3797803819179535,0.08825516700744629
452,2,0.009064417332410812,0.3708353638648987,0.0794096514582634
453,2,0.00917515903711319,0.3389875888824463,0.06896831095218658
454,2,0.009257505647838116,0.2940366268157959,0.04554050788283348
455,2,0.009301893413066864,0.29537254571914673,0.04289725422859192
456,2,0.009314976632595062,0.3489397168159485,0.05120115354657173
457,2,0.009316366165876389,0.38824042677879333,0.06551218032836914
458,2,0.009316980838775635,0.43216627836227417,0.08243534713983536
459,2,0.009326553903520107,0.43956589698791504,0.12469290941953659
460,2,0.009382793679833412,0.2569466829299927,0.1256507933139801
461,2,0.009389164857566357,0.3448565602302551,0.11537228524684906
462,2,0.009338583797216415,0.49324139952659607,0.08272848278284073
463,2,0.009221839718520641,0.7274465560913086,0.04253010079264641
464,2,0.009036066941916943,0.960235059261322,0.012470455840229988
465,2,0.008920127525925636,1.1067755222320557,0.05577792972326279
466,2,0.00886692013591528,1.1577476263046265,0.09728983044624329
467,2,0.00905182771384716,0.8927993774414062,0.09477388113737106
468,2,0.00917904358357191,0.7688290476799011,0.11859336495399475
469,2,0.009234011173248291,0.5620944499969482,0.1574060022830963
470,2,0.009331345558166504,0.5201974511146545,0.1717621088027954
471,2,0.00940506812185049,0.4993022680282593,0.2106425166130066
472,2,0.009488937444984913,0.4431701600551605,0.22230727970600128
473,2,0.009567190892994404,0.44860315322875977,0.21882297098636627
474,2,0.009638041257858276,0.4696548581123352,0.23227840662002563
475,2,0.009702122770249844,0.5554888844490051,0.25584039092063904
476,2,0.009743224829435349,0.6662817001342773,0.26160696148872375
477,2,0.009742256253957748,0.8633235692977905,0.24960345029830933
478,2,0.009693354368209839,1.048481822013855,0.24255815148353577
479,2,0.00960483681410551,1.185617208480835,0.2426668405532837
480,2,0.009635276161134243,0.9377424120903015,0.23651918768882751
481,2,0.009821687825024128,0.8362871408462524,0.22373394668102264
482,2,0.01002940721809864,0.5920546650886536,0.16979123651981354
483,2,0.010210339911282063,0.4980034828186035,0.14356230199337006
484,2,0.010316954925656319,0.47387394309043884,0.13642574846744537
485,2,0.010363924317061901,0.47730910778045654,0.1396210789680481
486,2,0.010453346185386181,0.4566154479980469,0.1229235976934433
487,2,0.010504011996090412,0.4882090091705322,0.12254893779754639
488,2,0.010525280609726906,0.492104172706604,0.11916548013687134
489,2,0.010527146980166435,0.4655843675136566,0.1174946054816246
490,2,0.010499137453734875,0.4516587257385254,0.11577301472425461
491,2,0.010432026349008083,0.4584517478942871,0.12304729223251343
492,2,0.010328358970582485,0.44379255175590515,0.1219072937965393
493,2,0.010212715715169907,0.3919031322002411,0.10200104117393494
494,2,0.010111905634403229,0.3467153310775757,0.07834353297948837
495,2,0.010043323040008545,0.37565264105796814,0.05204799771308899
496,2,0.00998465996235609,0.4627557694911957,0.048373933881521225
497,2,0.009931963868439198,0.5039437413215637,0.0748867318034172
498,2,0.009869912639260292,0.5692591667175293,0.09270268678665161
499,2,0.009853812865912914,0.4613555371761322,0.08727545291185379
500,2,0.009915752336382866,0.5080660581588745,0.0955653041601181
501,2,0.009946445934474468,0.5540636777877808,0.08644833415746689
502,2,0.009975756518542767,0.6421601176261902,0.07516215741634369
503,2,0.010008327662944794,0.6851677894592285,0.0517585314810276
504,2,0.010046391747891903,0.6825081706047058,0.028340112417936325
505,2,0.010070160031318665,0.6089547872543335,0.02211269550025463
506,2,0.01007531862705946,0.5833654403686523,0.010456650517880917
507,2,0.01007472537457943,0.5611898899078369,0.024761807173490524
508,2,0.010077403858304024,0.5356333255767822,0.06017235666513443
509,2,0.010093468241393566,0.440493643283844,0.09192457050085068
510,2,0.01013097818940878,0.37177106738090515,0.1266467273235321
511,2,0.010187218897044659,0.36491161584854126,0.15968981385231018
512,2,0.010256528854370117,0.34562739729881287,0.18511979281902313
513,2,0.010318785905838013,0.2920815348625183,0.18300548195838928
514,2,0.010361990891397,0.30446064472198486,0.18293431401252747
515,2,0.01039490569382906,0.4994405210018158,0.19507251679897308
516,2,0.010400448925793171,0.6382454633712769,0.19710330665111542
517,2,0.010364988818764687,0.7716232538223267,0.21314719319343567
518,2,0.01037578098475933,0.663080096244812,0.20001576840877533
519,2,0.01040501706302166,0.6696577072143555,0.21247628331184387
520,2,0.010375569574534893,0.6240103840827942,0.2130003422498703
521,2,0.010294384323060513,0.6209774017333984,0.20825539529323578
522,2,0.010168319568037987,0.5888683795928955,0.18519136309623718
523,2,0.0100100077688694,0.571040689945221,0.15974804759025574
524,2,0.00990721583366394,0.5193307399749756,0.10553085803985596
525,2,0.009793156757950783,0.5231726765632629,0.09860439598560333
526,2,0.009647642262279987,0.4382954239845276,0.1018262505531311
527,2,0.00948426779359579,0.40296611189842224,0.102826327085495
528,2,0.009326351806521416,0.3634394109249115,0.09918212890625
529,2,0.009176637046039104,0.31752002239227295,0.10596960783004761
530,2,0.009236285462975502,0.34587574005126953,0.11700604110956192
531,2,0.009240767918527126,0.38173359632492065,0.11640017479658127
532,2,0.00919963326305151,0.4380778670310974,0.10998282581567764
533,2,0.009120216593146324,0.4726063013076782,0.1032445877790451
534,2,0.009043541736900806,0.5407125353813171,0.09711609035730362
535,2,0.008995522744953632,0.6621739268302917,0.09382535517215729
536,2,0.009016746655106544,0.572222888469696,0.05402855575084686
537,2,0.008983906358480453,0.5063424110412598,0.07198178768157959
538,2,0.009003719314932823,0.520856499671936,0.09166103601455688
539,2,0.009039302356541157,0.5654923915863037,0.09152299910783768
540,2,0.009029742330312729,0.6153420209884644,0.050019171088933945
541,2,0.009039215743541718,0.6206937432289124,0.014274397864937782
542,2,0.00916669424623251,0.6020891070365906,0.021763069555163383
543,2,0.009243009611964226,0.5491496920585632,0.04170197993516922
544,2,0.00929274968802929,0.5010179877281189,0.0626285970211029
545,2,0.009319929406046867,0.44942235946655273,0.08195019513368607
546,2,0.0093335947021842,0.38364872336387634,0.10497387498617172
547,2,0.009450500831007957,0.3229239583015442,0.13253045082092285
548,2,0.00957549549639225,0.2515542507171631,0.15464800596237183
549,2,0.009700410068035126,0.1698232889175415,0.1828896850347519
550,2,0.009815998375415802,0.1854579746723175,0.2076587677001953
551,2,0.009926004335284233,0.28498542308807373,0.24277091026306152
552,2,0.010025611147284508,0.3877032697200775,0.2674243152141571
553,2,0.010113149881362915,0.5300338268280029,0.2779611349105835
554,2,0.010189918801188469,0.7220799922943115,0.2913037836551666
555,2,0.010242785327136517,0.8669224977493286,0.30058202147483826
556,2,0.010264802724123001,0.9456967711448669,0.3288725018501282
557,2,0.010412421077489853,0.8144437670707703,0.2671969532966614
558,2,0.010417097248136997,0.7827918529510498,0.27763092517852783
559,2,0.01035217009484768,0.7009949088096619,0.25374454259872437
560,2,0.010305347852408886,0.6294310092926025,0.23899106681346893
561,2,0.010236227884888649,0.5484208464622498,0.1933646947145462
562,2,0.010115141980350018,0.5323104858398438,0.17053265869617462
563,2,0.009935930371284485,0.5439178943634033,0.1609191596508026
564,2,0.009755044244229794,0.515332818031311,0.13216529786586761
565,2,0.00957434345036745,0.5042375326156616,0.12785184383392334
566,2,0.009396042674779892,0.544616162776947,0.1296086609363556
567,2,0.009213268756866455,0.5213667750358582,0.1310446411371231
568,2,0.009037882089614868,0.4919721484184265,0.1288294494152069
569,2,0.00887268129736185,0.45912179350852966,0.12422938644886017
570,2,0.00894845463335514,0.3859862983226776,0.12749022245407104
571,2,0.009044897742569447,0.33779987692832947,0.11577128618955612
572,2,0.009092872031033039,0.3139386773109436,0.1124681830406189
573,2,0.009111273102462292,0.3059160113334656,0.11851794272661209
574,2,0.009088728576898575,0.341158390045166,0.11487551033496857
575,2,0.009011025540530682,0.5091469287872314,0.10852517932653427
576,2,0.008943992666900158,0.4589262902736664,0.09402506798505783
577,2,0.008910676464438438,0.5749338865280151,0.08828432112932205
578,2,0.008918431587517262,0.659796416759491,0.09022333472967148
579,2,0.008861551061272621,0.7109243869781494,0.07731148600578308
580,2,0.008940218016505241,0.8159985542297363,0.08037630468606949
581,2,0.009148836135864258,0.731407880783081,0.06125634163618088
582,2,0.009317073039710522,0.7126898765563965,0.0735326036810875
583,2,0.009499659761786461,0.6162587404251099,0.11296609044075012
584,2,0.009662474505603313,0.518648087978363,0.13371770083904266
585,2,0.009798672050237656,0.4773291051387787,0.15215285122394562
586,2,0.009912049397826195,0.43708857893943787,0.1608923375606537
587,2,0.0100071607157588,0.40253186225891113,0.18194548785686493
588,2,0.010131972841918468,0.3060644567012787,0.19749487936496735
589,2,0.010261520743370056,0.2879731059074402,0.20486733317375183
590,2,0.01038399152457714,0.2767622470855713,0.21672359108924866
591,2,0.010490565560758114,0.3445163667201996,0.23719239234924316
592,2,0.010584916919469833,0.4509426951408386,0.2597849369049072
593,2,0.01066160574555397,0.6104469299316406,0.2652134895324707
594,2,0.01069615688174963,0.702716052532196,0.26183220744132996
595,2,0.010682161897420883,0.7633565664291382,0.2684178650379181
596,2,0.010633640922605991,0.862022340297699,0.2955581843852997
597,2,0.01068135630339384,0.7184656858444214,0.2665785551071167
598,2,0.010703529231250286,0.5786930322647095,0.2714991271495819
599,2,0.010662775486707687,0.5309569835662842,0.2509034276008606
600,3,0.010648206807672977,0.5143018960952759,0.21461649239063263
601,3,0.01064078975468874,0.5662123560905457,0.18599092960357666
602,3,0.010600882582366467,0.5547680854797363,0.14388759434223175
603,3,0.01051387656480074,0.5514670014381409,0.1114143580198288
604,3,0.01037855725735426,0.5704644918441772,0.08309219777584076
605,3,0.010226025246083736,0.5606642961502075,0.07438879460096359
606,3,0.01006245892494917,0.472829669713974,0.07803048193454742
607,3,0.00989043340086937,0.35862964391708374,0.07093164324760437
608,3,0.00972901564091444,0.3147273063659668,0.07561064511537552
609,3,0.009552485309541225,0.3004125952720642,0.08370766788721085
610,3,0.009369391947984695,0.29598861932754517,0.0821305364370346
611,3,0.009196083061397076,0.2952641248703003,0.06798732280731201
612,3,0.009052317589521408,0.2857084274291992,0.05526232346892357
613,3,0.008963851258158684,0.27295613288879395,0.05483842268586159
614,3,0.008949522860348225,0.26023268699645996,0.07756911963224411
615,3,0.008921423926949501,0.41639360785484314,0.10701528936624527
616,3,0.00887063518166542,0.6792301535606384,0.13460545241832733
617,3,0.008874916471540928,0.7833199501037598,0.15567472577095032
618,3,0.008817758411169052,0.8613643646240234,0.18256279826164246
619,3,0.008930928073823452,0.7692853808403015,0.11456324905157089
620,3,0.008988438174128532,0.7514092326164246,0.0941140204668045
621,3,0.009052606299519539,0.7125508189201355,0.06230641156435013
622,3,0.009144115261733532,0.7433644533157349,0.05880967900156975
623,3,0.009245057590305805,0.7573146224021912,0.061611369252204895
624,3,0.009345155209302902,0.7412837743759155,0.09219769388437271
625,3,0.009456226602196693,0.6541919112205505,0.11435066163539886
626,3,0.009570961818099022,0.5278827548027039,0.13469728827476501
627,3,0.009683497250080109,0.4239194393157959,0.15232530236244202
628,3,0.009794993326067924,0.2846378982067108,0.16228768229484558
629,3,0.009908094070851803,0.24401330947875977,0.1737057864665985
630,3,0.010012361221015453,0.30881983041763306,0.1935282200574875
631,3,0.010096173733472824,0.3545735478401184,0.20810872316360474
632,3,0.01015307568013668,0.38786184787750244,0.2142009735107422
633,3,0.010187542997300625,0.44235873222351074,0.22539135813713074
634,3,0.010218508541584015,0.5501320362091064,0.25665172934532166
635,3,0.01025834959000349,0.585533082485199,0.2906222343444824
636,3,0.01029810681939125,0.6554467678070068,0.30186697840690613
637,3,0.010307172313332558,0.7624232172966003,0.3151712417602539
638,3,0.010275978595018387,0.856255054473877,0.32925260066986084
639,3,0.010200685821473598,0.9201202392578125,0.3626914322376251
640,3,0.010195552371442318,0.8652970194816589,0.28033193945884705
641,3,0.010097961872816086,0.8170939683914185,0.27326515316963196
642,3,0.009980491362512112,0.7556248903274536,0.2901727855205536
643,3,0.009817113168537617,0.6756638884544373,0.27133193612098694
644,3,0.009631240740418434,0.5771623253822327,0.22846533358097076
645,3,0.009439762681722641,0.4620113968849182,0.1810498684644699
646,3,0.009249066933989525,0.4510202407836914,0.15252627432346344
647,3,0.009238770231604576,0.4089265763759613,0.1549852043390274
648,3,0.009227732196450233,0.35317277908325195,0.16177664697170258
649,3,0.00920115690678358,0.32402101159095764,0.16083569824695587
650,3,0.009166548028588295,0.37587103247642517,0.1444651484489441
651,3,0.009318346157670021,0.46224331855773926,0.1215597540140152
652,3,0.009477000683546066,0.47206419706344604,0.10505589097738266
653,3,0.009600522927939892,0.4777742326259613,0.09201406687498093
654,3,0.009637817740440369,0.4723774790763855,0.07524661719799042
655,3,0.009586596861481667,0.6268101334571838,0.07974426448345184
656,3,0.009465313516557217,0.8651704788208008,0.09309414774179459
657,3,0.009309682063758373,0.859696090221405,0.10863138735294342
658,3,0.009175760671496391,0.8177174925804138,0.06462151557207108
659,3,0.009307662956416607,0.7751598358154297,0.049839235842227936
660,3,0.009401283226907253,0.6977755427360535,0.0548519603908062
661,3,0.009375855326652527,0.6444554328918457,0.0657084509730339
662,3,0.009203676134347916,0.5790717601776123,0.06203771382570267
663,3,0.008966783061623573,0.5067073702812195,0.07899025082588196
664,3,0.00882960669696331,0.46760934591293335,0.09842092543840408
665,3,0.008977452293038368,0.43228811025619507,0.12147772312164307
666,3,0.009135479107499123,0.3600079417228699,0.13662870228290558
667,3,0.009279928170144558,0.31884321570396423,0.14367282390594482
668,3,0.009407672099769115,0.29500073194503784,0.17006082832813263
669,3,0.009519664570689201,0.24193444848060608,0.19406044483184814
670,3,0.009615529328584671,0.2846237123012543,0.20503006875514984
671,3,0.009693844243884087,0.4237551689147949,0.22617027163505554
672,3,0.009751941077411175,0.5476497411727905,0.2559611201286316
673,3,0.009794327430427074,0.6971165537834167,0.2804732322692871
674,3,0.009836306795477867,0.8148677349090576,0.30473393201828003
675,3,0.009871629998087883,0.8784968256950378,0.33703622221946716
676,3,0.009953971952199936,0.6603680849075317,0.2869081497192383
677,3,0.009994834661483765,0.6315174102783203,0.2736551761627197
678,3,0.009956924244761467,0.6466630697250366,0.2537398040294647
679,3,0.009877054952085018,0.6261276006698608,0.21013781428337097
680,3,0.009845218621194363,0.5745636224746704,0.1863248646259308
681,3,0.009787280112504959,0.5770167112350464,0.16699153184890747
682,3,0.00970593560487032,0.6111065149307251,0.1644688993692398
683,3,0.009587671607732773,0.5792635679244995,0.1609347015619278
684,3,0.00946384109556675,0.5025997757911682,0.14637722074985504
685,3,0.009345625527203083,0.444018691778183,0.13451281189918518
686,3,0.009238844737410545,0.3768704831600189,0.12435977160930634
687,3,0.00913330353796482,0.28511953353881836,0.12449481338262558
688,3,0.009033747017383575,0.2648361325263977,0.11943024396896362
689,3,0.008953969925642014,0.32972151041030884,0.11887290328741074
690,3,0.008886927738785744,0.5168615579605103,0.1247071698307991
691,3,0.00884338840842247,0.677259087562561,0.10158469527959824
692,3,0.00885438546538353,0.7184791564941406,0.037185341119766235
693,3,0.00902014784514904,0.7537509799003601,0.004536877851933241
694,3,0.009167704731225967,0.7775194644927979,0.01956913433969021
695,3,0.0093079824000597,0.7953252792358398,0.04734186828136444
696,3,0.009475511498749256,0.8117901086807251,0.05266178399324417
697,3,0.009637145325541496,0.7858290672302246,0.08999250829219818
698,3,0.009786663576960564,0.7162391543388367,0.1170424148440361
699,3,0.009931019507348537,0.654190182685852,0.13796848058700562
700,3,0.010064397938549519,0.5855017900466919,0.1458289474248886
701,3,0.010176640935242176,0.5165075659751892,0.150946244597435
702,3,0.010269729420542717,0.43891143798828125,0.16648368537425995
703,3,0.010354995727539062,0.3488287627696991,0.19227030873298645
704,3,0.010431586764752865,0.2607969343662262,0.21373209357261658
705,3,0.010491399094462395,0.27445274591445923,0.2224377691745758
706,3,0.010537856258451939,0.31257718801498413,0.2437308132648468
707,3,0.010579758323729038,0.3360641598701477,0.2670619785785675
708,3,0.010615886189043522,0.3804088532924652,0.2779388427734375
709,3,0.010652730241417885,0.534824550151825,0.29803532361984253
710,3,0.010701562277972698,0.6066849231719971,0.3468453884124756
711,3,0.010743209160864353,0.6671296954154968,0.37990453839302063
712,3,0.010875803418457508,0.4996621310710907,0.3092118799686432
713,3,0.010893006809055805,0.4905568063259125,0.3037974238395691
714,3,0.010848687030375004,0.4846569299697876,0.2755262851715088
715,3,0.010758417658507824,0.5688249468803406,0.22535808384418488
716,3,0.010631564073264599,0.6797746419906616,0.18456301093101501
717,3,0.010476457886397839,0.748964786529541,0.18010039627552032
718,3,0.010293890722095966,0.7395787239074707,0.1775124967098236
719,3,0.010094627737998962,0.7033140063285828,0.1475871503353119
720,3,0.009887238033115864,0.5814175009727478,0.1271277219057083
721,3,0.009671362116932869,0.4364909529685974,0.11105794459581375
722,3,0.009461811743676662,0.4854636788368225,0.08631209284067154
723,3,0.00924635399132967,0.4928114116191864,0.06318339705467224
724,3,0.009029353968799114,0.43018579483032227,0.053036317229270935
725,3,0.008920185267925262,0.41303762793540955,0.06491558998823166
726,3,0.009105388075113297,0.4454418122768402,0.06613276898860931
727,3,0.009318358264863491,0.4608970582485199,0.056808728724718094
728,3,0.009459001943469048,0.49549466371536255,0.04291239380836487
729,3,0.00952476728707552,0.6477143168449402,0.035320814698934555
730,3,0.00959823653101921,0.4460901916027069,0.04341290146112442
731,3,0.009579439647495747,0.48001837730407715,0.061575256288051605
732,3,0.009493577294051647,0.594209611415863,0.06708356738090515
733,3,0.009464499540627003,0.5645455121994019,0.031109513714909554
734,3,0.00955937523394823,0.6202651262283325,0.050191693007946014
735,3,0.009683544747531414,0.65184485912323,0.07806553691625595
736,3,0.009796659462153912,0.6491919755935669,0.0851723700761795
737,3,0.009846498258411884,0.589859127998352,0.08887770026922226
738,3,0.00982208363711834,0.5203598141670227,0.0885230079293251
739,3,0.009729878976941109,0.45763301849365234,0.09994611889123917
740,3,0.009615783579647541,0.3835558295249939,0.10759998857975006
741,3,0.009452486410737038,0.320478618144989,0.14184293150901794
742,3,0.009377791546285152,0.25155532360076904,0.17228153347969055
743,3,0.00931544415652752,0.2842751145362854,0.19233852624893188
744,3,0.00920502096414566,0.31008180975914,0.21351850032806396
745,3,0.009218484163284302,0.2710495591163635,0.253865510225296
746,3,0.009353145956993103,0.23598788678646088,0.2886999547481537
747,3,0.009471867233514786,0.29277801513671875,0.3044186234474182
748,3,0.009571077302098274,0.4216662347316742,0.3048735558986664
749,3,0.009638797491788864,0.6228374242782593,0.30001726746559143
750,3,0.00967430230230093,0.7656089663505554,0.3189444839954376
751,3,0.009782034903764725,0.5942406058311462,0.2975611984729767
752,3,0.00990302488207817,0.5719383358955383,0.29906710982322693
753,3,0.009977406822144985,0.6226474642753601,0.28076469898223877
754,3,0.01001099031418562,0.711214542388916,0.2555422782897949
755,3,0.010018709115684032,0.7526572942733765,0.2098432034254074
756,3,0.009977203793823719,0.7849058508872986,0.18975338339805603
757,3,0.009945635683834553,0.6936530470848083,0.18227171897888184
758,3,0.009897646494209766,0.6123229265213013,0.16615724563598633
759,3,0.009818142279982567,0.5897351503372192,0.14854082465171814
760,3,0.009713574312627316,0.5602843761444092,0.11927543580532074
761,3,0.00958942249417305,0.5867258906364441,0.09489553421735764
762,3,0.009447562508285046,0.5077738761901855,0.08636216819286346
763,3,0.009293841198086739,0.44642776250839233,0.07198405265808105
764,3,0.009138529188930988,0.4525652825832367,0.05868925526738167
765,3,0.009078914299607277,0.45732247829437256,0.03989119082689285
766,3,0.009077404625713825,0.3704138398170471,0.035981763154268265
767,3,0.009051359258592129,0.29793837666511536,0.051262807101011276
768,3,0.009009404107928276,0.40187376737594604,0.053614113479852676
769,3,0.00894927978515625,0.6537672281265259,0.045571375638246536
770,3,0.008882139809429646,0.89658522605896,0.05106928572058678
771,3,0.008915314450860023,0.8678006529808044,0.04943571612238884
772,3,0.008940257132053375,0.8412753939628601,0.07991993427276611
773,3,0.008864184841513634,0.7595343589782715,0.10261237621307373
774,3,0.008741449564695358,0.6713466048240662,0.10536527633666992
775,3,0.008684027008712292,0.5736421346664429,0.08570727705955505
776,3,0.00888258870691061,0.46583160758018494,0.06157927215099335
777,3,0.00910352822393179,0.41283950209617615,0.0484030619263649
778,3,0.009272288531064987,0.43873676657676697,0.03566613048315048
779,3,0.009336169809103012,0.48725900053977966,0.03307756036520004
780,3,0.009288019500672817,0.44736120104789734,0.02958296798169613
781,3,0.0091626588255167,0.38341403007507324,0.04641636833548546
782,3,0.00927508994936943,0.33216553926467896,0.07279228419065475
783,3,0.009444044902920723,0.35579627752304077,0.1093221977353096
784,3,0.00960620678961277,0.41152215003967285,0.14502042531967163
785,3,0.009735791012644768,0.4575188159942627,0.17072045803070068
786,3,0.00982449110597372,0.5729339122772217,0.1857268512248993
787,3,0.009873067028820515,0.7168407440185547,0.19591616094112396
788,3,0.00988750159740448,0.8898624181747437,0.20336368680000305
789,3,0.0098765529692173,0.9854671359062195,0.2059709131717682
790,3,0.009953378699719906,0.8178279399871826,0.20269031822681427
791,3,0.010155672207474709,0.7255113124847412,0.20541852712631226
792,3,0.010300924070179462,0.6711302995681763,0.2038511037826538
793,3,0.010462356731295586,0.548750638961792,0.16007643938064575
794,3,0.01060907170176506,0.5646136999130249,0.11578881740570068
795,3,0.010678746737539768,0.5656101703643799,0.08692403882741928
796,3,0.010674996301531792,0.5273298025131226,0.07865482568740845
797,3,0.010645999573171139,0.4643220901489258,0.05931679159402847
798,3,0.010638134554028511,0.3852681517601013,0.06941501796245575
799,3,0.010601640678942204,0.3336116671562195,0.05924714729189873
